MS.SubClass,Lot.Area,Lot.Shape,Bldg.Type,Overall.Qual,Year.Built,Year.Remod.Add,Mas.Vnr.Area,Total.Bsmt.SF,Heating,Central.Air,Electrical,Gr.Liv.Area,Bedroom.AbvGr,TotRms.AbvGrd,Fireplace.Qu,Garage.Area,Yr.Sold,Sale.Type,Street,SalePrice
20,10368,Irregular,1Fam,6,52,52,112,1008,GasA,1,SBrkr,1488,3,7,Y,430,2006,WD ,1,167000
90,10926,Regular,Duplex,5,57,57,74,1678,GasA,1,SBrkr,1678,6,10,Y,0,2009,WD ,1,119900
20,12735,Irregular,1Fam,4,44,44,0,864,GasA,1,SBrkr,864,3,5,Y,576,2008,COD,1,111250
20,7742,Regular,1Fam,5,50,50,0,955,GasA,1,SBrkr,955,3,6,Y,386,2007,WD ,1,127000
60,8413,Irregular,1Fam,8,18,18,0,1220,GasA,1,SBrkr,2362,3,8,Y,1105,2007,WD ,1,312500
50,6000,Regular,1Fam,5,92,66,145,816,GasA,1,SBrkr,1566,5,7,Y,450,2006,WD ,1,139000
60,9468,Irregular,1Fam,6,17,17,148,840,GasA,1,SBrkr,1755,3,7,Y,530,2006,WD ,1,214000
20,8926,Irregular,1Fam,4,60,60,0,672,GasA,1,Fuse,960,3,5,Y,288,2009,COD,1,112000
60,11228,Irregular,1Fam,7,23,23,0,1080,GasA,1,SBrkr,2097,3,9,Y,678,2008,WD ,1,228000
30,8520,Regular,1Fam,6,88,13,0,624,GasA,1,SBrkr,720,2,5,Y,484,2010,WD ,1,105900
30,4130,Irregular,1Fam,3,81,13,0,270,GasA,1,SBrkr,729,2,5,Y,0,2008,WD ,1,52000
190,7000,Regular,2fmCon,5,106,25,0,1117,GasA,1,SBrkr,1347,3,5,Y,0,2008,WD ,1,107500
20,10440,Regular,1Fam,8,9,9,0,1574,GasA,1,SBrkr,1584,2,6,Y,594,2007,New,1,261329
60,9200,Regular,1Fam,8,18,18,473,1470,GasA,1,SBrkr,2630,4,8,Y,696,2008,WD ,1,315000
20,9360,Regular,1Fam,6,44,10,0,1161,GasA,1,SBrkr,1381,3,5,Y,676,2010,WD ,1,197500
20,9250,Regular,1Fam,5,62,11,0,1056,GasA,1,SBrkr,1056,3,6,Y,260,2007,WD ,1,139400
45,6120,Regular,1Fam,5,77,66,0,884,GasA,1,SBrkr,884,2,5,Y,240,2007,WD ,1,113000
30,8765,Regular,1Fam,4,80,66,0,951,GasA,0,SBrkr,951,2,6,Y,327,2006,WD ,1,106500
20,11767,Regular,1Fam,5,60,60,259,1150,GasA,1,SBrkr,1560,2,7,Y,313,2009,WD ,1,103500
190,8450,Regular,2fmCon,5,48,48,0,890,GasA,0,SBrkr,890,3,5,Y,308,2008,WD ,1,115000
160,2308,Regular,TwnhsE,6,40,40,0,804,GasA,1,SBrkr,1548,3,7,Y,440,2009,WD ,1,146000
20,9600,Regular,1Fam,5,65,65,144,1056,GasA,1,Fuse,1216,3,7,Y,280,2006,WD ,1,135000
20,11341,Irregular,1Fam,5,59,20,180,1392,GasA,1,SBrkr,1392,3,5,Y,528,2010,WD ,1,121500
50,7288,Regular,1Fam,5,91,13,0,936,GasA,1,SBrkr,1601,3,6,Y,0,2007,WD ,1,129850
120,4435,Regular,TwnhsE,6,12,12,169,848,GasA,1,SBrkr,848,1,3,Y,420,2006,WD ,1,155900
20,7200,Regular,1Fam,6,10,10,68,1262,GasA,1,SBrkr,1262,2,5,Y,572,2006,New,1,185000
20,7560,Regular,1Fam,5,58,51,0,1029,GasA,1,SBrkr,1339,3,6,Y,294,2009,COD,1,139000
20,9658,Irregular,1Fam,8,10,10,383,1598,GasA,1,SBrkr,1606,3,6,Y,871,2009,WD ,1,255900
190,4330,Regular,2fmCon,4,58,58,0,808,GasA,1,SBrkr,1315,3,5,Y,436,2007,COD,1,99500
20,6360,Regular,1Fam,5,53,53,0,864,GasA,1,SBrkr,864,3,5,Y,276,2008,COD,1,119916
20,10650,Regular,1Fam,5,40,40,0,894,GasA,1,SBrkr,894,3,5,Y,308,2010,WD ,1,128200
160,1680,Regular,Twnhs,6,44,44,504,483,GasA,1,SBrkr,948,2,5,Y,264,2006,WD ,1,89000
20,6762,Regular,1Fam,7,9,9,108,1208,GasA,1,SBrkr,1208,2,6,Y,628,2007,New,1,195400
30,6305,Regular,1Fam,5,78,66,0,920,GasA,1,SBrkr,954,2,5,Y,240,2007,WD ,1,119750
20,7800,Regular,1Fam,5,51,51,0,828,GasA,1,SBrkr,965,3,6,Y,300,2006,WD ,1,119900
60,7700,Regular,1Fam,6,50,50,351,756,GasA,1,SBrkr,1839,4,7,Y,442,2010,WD ,1,155000
160,2665,Regular,TwnhsE,5,40,40,0,550,GasA,1,SBrkr,1475,4,6,Y,336,2008,WD ,1,129500
80,8385,Regular,1Fam,5,39,39,220,985,GasA,1,SBrkr,985,3,6,Y,328,2008,WD ,1,149900
60,8396,Irregular,1Fam,7,13,13,196,847,GasA,1,SBrkr,1986,4,9,Y,434,2008,WD ,1,213000
60,16023,Irregular,1Fam,9,11,10,600,1398,GasA,1,SBrkr,2798,3,11,Y,670,2006,New,1,457347
60,8068,Irregular,1Fam,6,14,14,0,1010,GasA,1,SBrkr,2267,4,8,Y,390,2009,Con,1,200000
50,9000,Regular,1Fam,5,116,10,0,680,GasA,1,SBrkr,1174,2,6,Y,576,2007,WD ,1,135000
50,10930,Regular,1Fam,5,71,66,0,913,GasA,1,Fuse,1558,3,6,Y,288,2008,WD ,1,140000
80,10147,Irregular,1Fam,6,22,22,32,392,GasA,1,SBrkr,1694,3,7,Y,398,2007,WD ,1,160000
30,5684,Regular,1Fam,6,86,11,0,813,GasA,1,Fuse,813,2,5,Y,270,2006,WD ,1,110000
60,10790,Regular,1Fam,7,18,18,275,1066,GasA,1,SBrkr,2385,4,8,Y,600,2007,WD ,1,252000
60,9375,Regular,1Fam,8,13,12,768,1053,GasA,1,SBrkr,1992,3,9,Y,648,2008,WD ,1,250000
60,15600,Regular,1Fam,5,66,53,405,1168,GasA,1,SBrkr,2315,4,9,Y,342,2006,WD ,1,257000
20,9600,Regular,1Fam,6,58,28,183,1240,GasA,1,SBrkr,1632,3,6,Y,338,2009,WD ,1,139000
20,9037,Irregular,1Fam,8,10,10,32,1476,GasA,1,SBrkr,1484,2,6,Y,472,2007,WD ,1,265900
30,8480,Regular,1Fam,5,71,66,0,793,GasA,1,SBrkr,793,2,4,Y,240,2009,WD ,1,113000
80,7134,Regular,1Fam,5,61,61,0,384,GasA,1,SBrkr,1360,3,6,Y,572,2007,WD ,1,130000
30,10020,Irregular,1Fam,1,94,66,0,683,GasA,0,Fuse,904,1,4,Y,0,2009,WD ,1,61000
60,13162,Regular,1Fam,9,10,10,0,2036,GasA,1,SBrkr,2640,3,11,Y,792,2006,New,1,405749
50,12099,Irregular,1Fam,5,63,12,0,1216,GasA,1,SBrkr,1728,3,7,Y,371,2007,WD ,1,156000
50,12150,Regular,1Fam,5,62,62,335,1050,GasA,0,Fuse,1795,4,7,Y,352,2008,WD ,1,131500
160,3768,Regular,TwnhsE,7,17,17,218,691,GasA,1,SBrkr,1452,3,6,Y,506,2009,WD ,1,156000
60,11949,Regular,1Fam,7,25,8,196,975,GasA,1,SBrkr,1755,3,7,Y,524,2009,WD ,1,235000
20,7441,Irregular,1Fam,7,10,10,170,1461,GasA,1,SBrkr,1486,3,7,Y,566,2007,WD ,1,181000
20,12680,Irregular,1Fam,7,28,28,102,1675,GasA,1,SBrkr,1688,2,6,Y,528,2008,WD ,1,226500
160,1680,Regular,Twnhs,5,44,44,268,630,GasA,1,SBrkr,1302,3,6,Y,264,2009,WD ,1,119500
20,11500,Irregular,1Fam,6,49,49,0,1040,GasA,1,SBrkr,1040,3,6,Y,480,2009,WD ,1,163000
30,13360,Irregular,1Fam,5,95,10,0,876,GasA,1,SBrkr,964,2,5,Y,432,2009,WD ,1,163500
50,13710,Regular,1Fam,5,66,66,0,910,GasA,1,Fuse,1558,4,6,Y,282,2007,WD ,1,152000
20,13072,Regular,1Fam,6,12,12,0,1158,GasA,1,SBrkr,1158,3,5,Y,576,2006,New,1,158000
60,14670,Regular,1Fam,6,50,17,410,1104,GasA,1,SBrkr,1988,4,9,Y,480,2008,WD ,1,227000
20,12378,Irregular,1Fam,9,13,12,0,1896,GasA,1,SBrkr,1944,3,8,Y,708,2006,WD ,1,360000
120,3811,Irregular,TwnhsE,8,12,11,186,1594,GasA,1,SBrkr,1646,2,5,Y,525,2010,WD ,1,246000
20,9000,Irregular,1Fam,6,58,58,82,160,GasA,1,SBrkr,1142,2,5,Y,384,2009,WD ,1,113500
20,11394,Regular,1Fam,9,6,6,350,1856,GasA,1,SBrkr,1856,1,8,Y,834,2010,New,1,394432
50,12392,Regular,1Fam,7,66,16,0,832,GasA,1,SBrkr,2161,3,8,Y,506,2008,WD ,1,263400
50,9780,Regular,1Fam,5,82,66,0,585,GasA,0,Fuse,1112,4,6,Y,226,2009,WD ,1,63000
20,10140,Regular,1Fam,6,42,42,196,1116,GasA,1,SBrkr,1116,3,6,Y,528,2009,WD ,1,167900
20,9600,Regular,1Fam,5,60,60,0,1050,GasA,1,SBrkr,1050,2,5,Y,338,2009,WD ,1,128900
190,4484,Irregular,2fmCon,5,74,37,0,672,GasA,0,SBrkr,1282,2,4,Y,240,2007,WD ,1,108500
20,13695,Regular,1Fam,6,13,12,0,1114,GasA,1,SBrkr,1114,3,6,Y,576,2008,WD ,1,155000
60,24682,Irregular,1Fam,6,17,17,0,841,GasA,1,SBrkr,1675,3,7,Y,502,2009,WD ,1,181000
50,3500,Regular,1Fam,3,71,66,0,370,GasA,0,Fuse,670,2,4,Y,0,2007,WD ,1,64000
70,5100,Regular,1Fam,8,91,20,0,588,GasA,1,SBrkr,1666,3,7,Y,228,2008,WD ,1,161000
20,8000,Regular,1Fam,5,56,56,0,1377,GasA,1,SBrkr,1377,3,6,Y,351,2007,WD ,1,156500
45,9600,Regular,1Fam,5,67,13,0,845,GasA,1,SBrkr,893,2,4,Y,576,2007,WD ,1,135000
20,13673,Irregular,1Fam,5,54,54,0,1140,GasA,1,SBrkr,1696,3,8,Y,349,2007,WD ,1,143900
60,9801,Regular,1Fam,8,9,9,156,1341,GasA,1,SBrkr,1861,3,7,Y,851,2008,WD ,1,257000
120,3072,Regular,TwnhsE,7,12,12,18,1375,GasA,1,SBrkr,1414,2,6,Y,398,2006,WD ,1,178740
50,10320,Regular,1Fam,6,101,66,0,1138,GasA,1,SBrkr,2180,3,7,Y,720,2007,WD ,1,161000
120,8769,Regular,TwnhsE,9,8,8,766,1702,GasA,1,SBrkr,1702,1,7,Y,1052,2008,New,1,367294
80,9638,Irregular,1Fam,6,39,39,0,1029,GasA,1,SBrkr,1117,3,6,Y,542,2008,WD ,1,147000
90,10126,Regular,Duplex,6,19,18,0,1838,GasA,1,SBrkr,1838,2,8,Y,721,2008,WD ,1,185000
30,7030,Regular,1Fam,4,91,66,0,641,GasA,1,SBrkr,641,2,4,Y,272,2006,WD ,1,85000
20,9750,Regular,1Fam,6,47,47,0,1054,GasA,1,SBrkr,1054,3,6,Y,460,2008,WD ,1,151000
20,8176,Regular,1Fam,5,58,24,0,1056,GasA,1,SBrkr,1056,3,6,Y,308,2007,WD ,1,139000
50,8155,Regular,1Fam,5,86,66,0,780,GasA,1,Fuse,1200,4,7,Y,0,2008,WD ,1,119000
190,10880,Regular,2fmCon,5,66,66,0,1164,GasW,0,SBrkr,1164,3,5,Y,240,2008,Con,1,125000
20,13125,Regular,1Fam,5,59,16,67,1134,GasA,1,SBrkr,1803,3,8,Y,484,2006,WD ,1,155000
60,10560,Regular,1Fam,7,23,22,0,1079,GasA,1,SBrkr,1879,3,8,Y,473,2009,WD ,1,239900
120,4084,Irregular,TwnhsE,7,30,30,340,1277,GasA,1,SBrkr,1501,2,6,Y,512,2008,WD ,1,241500
20,14860,Irregular,1Fam,8,14,13,240,1778,GasA,1,SBrkr,1786,3,6,Y,715,2008,WD ,1,300000
120,3876,Irregular,Twnhs,8,38,38,0,1226,GasA,1,SBrkr,1226,1,4,Y,484,2006,WD ,1,170000
160,2368,Regular,TwnhsE,5,46,46,312,765,GasA,1,SBrkr,1365,3,7,Y,440,2009,WD ,1,125000
120,4224,Regular,TwnhsE,5,40,40,0,1142,GasA,1,SBrkr,1142,3,6,Y,528,2007,WD ,1,134000
50,4080,Regular,1Fam,6,81,18,0,901,GasA,1,SBrkr,1378,3,6,Y,162,2009,WD ,1,128900
20,8368,Irregular,1Fam,7,10,9,0,1689,GasA,1,SBrkr,1689,3,7,Y,433,2007,New,1,231713
60,8791,Irregular,1Fam,6,13,13,0,864,GasA,1,SBrkr,1728,3,7,Y,673,2008,WD ,1,207500
30,9786,Regular,1Fam,3,94,66,0,1007,GasA,0,SBrkr,1077,3,6,Y,210,2006,WD ,1,91000
20,9849,Regular,1Fam,7,9,9,0,1689,GasA,1,SBrkr,1689,3,7,Y,954,2007,New,1,248328
160,1680,Regular,Twnhs,6,44,44,297,483,GasA,1,SBrkr,987,2,5,Y,288,2006,WD ,1,94500
60,10530,Regular,1Fam,7,23,23,194,1148,GasA,1,SBrkr,2075,3,8,Y,473,2007,WD ,1,255000
20,50102,Irregular,1Fam,6,58,58,0,1632,GasA,1,SBrkr,1650,2,6,Y,518,2006,WD ,1,250764
20,50271,Irregular,1Fam,9,35,29,0,1842,GasA,1,SBrkr,1842,0,5,Y,894,2006,WD ,1,385000
60,14311,Irregular,1Fam,8,20,20,402,1236,GasA,1,SBrkr,2340,4,9,Y,787,2008,WD ,1,306000
60,15295,Irregular,1Fam,7,20,14,254,860,GasA,1,SBrkr,1992,3,7,Y,608,2007,WD ,1,211000
20,9610,Irregular,1Fam,6,58,58,632,1121,GasA,1,Fuse,1336,3,7,Y,488,2006,WD ,1,162000
90,8393,Regular,Duplex,5,57,11,122,1626,GasA,1,SBrkr,1712,4,8,Y,588,2006,WD ,1,145000
60,15810,Irregular,1Fam,6,9,9,0,768,GasA,1,SBrkr,1496,3,7,Y,572,2007,New,1,181755
30,6291,Irregular,1Fam,6,86,66,0,768,GasA,1,SBrkr,768,1,4,Y,440,2008,WD ,2,93850
20,7440,Regular,1Fam,5,62,62,0,1089,GasW,1,SBrkr,1089,3,5,Y,252,2009,WD ,1,125000
20,16196,Irregular,1Fam,7,18,18,0,1482,GasA,1,SBrkr,1494,3,5,Y,514,2007,WD ,1,215000
20,9910,Regular,1Fam,7,9,9,0,1369,GasA,1,SBrkr,1369,3,5,Y,605,2007,New,1,213133
20,7785,Irregular,1Fam,5,60,60,0,0,GasA,1,SBrkr,1014,2,6,Y,267,2008,WD ,1,98000
70,10570,Regular,1Fam,8,84,22,0,853,GasA,1,SBrkr,2727,3,10,Y,440,2007,WD ,1,315000
20,9858,Regular,1Fam,5,48,48,0,864,GasA,1,SBrkr,874,3,5,Y,288,2009,WD ,1,130000
60,14598,Irregular,1Fam,6,9,9,74,894,GasA,1,SBrkr,1933,4,9,Y,668,2008,WD ,1,214000
20,20062,Irregular,1Fam,7,39,15,0,1420,GasA,1,SBrkr,1483,1,4,Y,690,2010,WD ,1,270000
70,9906,Regular,1Fam,4,91,66,0,686,GasA,0,SBrkr,1328,3,8,Y,210,2006,WD ,1,107000
60,11404,Irregular,1Fam,7,18,17,202,1153,GasA,1,SBrkr,2031,3,8,Y,541,2008,WD ,1,222500
60,14215,Irregular,1Fam,8,11,10,380,1158,GasA,1,SBrkr,2376,4,9,Y,853,2006,New,1,325300
20,10738,Irregular,1Fam,6,50,50,0,1093,GasA,1,SBrkr,1093,3,6,Y,484,2007,WD ,1,158500
20,7200,Regular,1Fam,4,45,45,0,864,GasA,1,SBrkr,874,3,5,Y,576,2006,WD ,1,97500
60,10411,Regular,1Fam,5,9,9,0,725,GasA,1,SBrkr,1588,3,8,Y,561,2007,New,1,212109
60,12720,Regular,1Fam,8,16,16,150,1455,GasA,1,SBrkr,2687,4,10,Y,810,2009,WD ,1,327000
20,11778,Regular,1Fam,9,8,8,554,2271,GasA,1,SBrkr,2276,3,7,Y,1348,2008,WD ,1,475000
20,9926,Irregular,1Fam,7,11,10,210,1614,GasA,1,SBrkr,1614,3,7,Y,878,2007,WD ,1,245700
20,11577,Regular,1Fam,9,11,10,382,1838,GasA,1,SBrkr,1838,3,9,Y,682,2006,New,1,359900
60,11103,Irregular,1Fam,7,10,10,0,728,GasA,1,SBrkr,1456,3,8,Y,440,2007,New,1,155835
20,9178,Regular,1Fam,8,9,9,306,1643,GasA,1,SBrkr,1651,3,7,Y,870,2007,New,1,250000
50,6000,Regular,1Fam,6,68,66,0,780,GasA,1,SBrkr,1416,3,6,Y,312,2010,WD ,1,139900
20,20355,Regular,1Fam,7,49,49,123,1865,GasA,1,SBrkr,1830,2,6,Y,521,2006,WD ,1,278000
20,14450,Regular,1Fam,7,37,37,194,1782,GasA,1,SBrkr,1782,3,6,Y,551,2008,WD ,1,220000
60,12099,Irregular,1Fam,8,12,12,388,1136,GasA,1,SBrkr,2468,4,10,Y,872,2007,WD ,1,354000
50,5925,Regular,1Fam,4,116,66,0,570,GasA,0,SBrkr,1141,3,6,Y,252,2007,Con,1,85000
85,9750,Regular,1Fam,6,39,39,0,902,GasA,1,SBrkr,926,2,5,Y,351,2009,WD ,1,156450
80,11777,Irregular,1Fam,5,50,50,97,1164,GasA,1,SBrkr,1320,3,6,Y,564,2006,WD ,1,164500
80,9020,Regular,1Fam,6,52,52,259,1248,GasA,1,SBrkr,1350,3,6,Y,520,2008,WD ,1,168500
20,21750,Regular,1Fam,5,62,62,0,988,GasA,1,Fuse,988,2,4,Y,520,2008,WD ,1,113000
20,15387,Irregular,1Fam,7,49,49,0,1620,GasA,1,SBrkr,1620,4,8,Y,578,2008,WD ,1,215000
20,20000,Regular,1Fam,5,56,20,0,1224,GasA,1,SBrkr,1224,4,7,Y,576,2006,WD ,1,131000
90,9825,Regular,Duplex,5,51,51,0,0,GasA,0,SBrkr,1664,4,8,Y,0,2010,WD ,1,100000
20,9200,Irregular,1Fam,5,41,36,0,938,GasA,1,SBrkr,938,3,5,Y,308,2008,WD ,1,130250
20,16870,Irregular,1Fam,8,12,11,238,1782,GasA,1,SBrkr,1782,3,7,Y,932,2009,WD ,1,296000
20,17597,Regular,1Fam,7,45,7,0,1803,GasA,1,SBrkr,2365,3,7,Y,551,2009,WD ,1,315000
30,3153,Regular,1Fam,5,96,26,0,967,GasA,1,SBrkr,967,2,5,Y,180,2007,WD ,1,99900
120,5271,Irregular,1Fam,7,30,30,0,1453,GasA,1,SBrkr,1453,2,6,Y,445,2006,WD ,1,190000
120,6373,Regular,TwnhsE,9,10,10,572,1666,GasA,1,SBrkr,1666,2,6,Y,575,2006,New,1,310090
30,5400,Regular,1Fam,2,76,66,0,416,GasA,0,Fuse,599,2,4,Y,0,2009,WD ,1,59000
20,7830,Irregular,1Fam,5,46,46,0,1180,GasA,1,SBrkr,1180,2,6,Y,477,2009,COD,1,128000
20,8125,Regular,1Fam,5,51,11,0,912,GasA,1,SBrkr,925,3,5,Y,576,2008,WD ,1,135000
70,11435,Irregular,1Fam,8,87,66,0,792,GasA,1,SBrkr,1517,3,7,Y,400,2006,WD ,1,230000
20,9920,Regular,1Fam,5,62,62,110,1056,GasA,1,SBrkr,1063,3,6,Y,280,2010,WD ,1,128000
190,41600,Irregular,2fmCon,5,47,26,0,1100,GasW,1,SBrkr,1424,3,7,Y,828,2007,WD ,1,155000
60,53107,Irregular,1Fam,6,24,24,0,1580,GasA,1,SBrkr,1953,3,9,Y,501,2007,WD ,1,240000
50,10800,Regular,1Fam,5,80,27,0,796,GasA,1,SBrkr,1466,3,7,Y,566,2006,WD ,1,170000
60,8010,Irregular,1Fam,8,13,12,0,1054,GasA,1,SBrkr,2048,3,8,Y,552,2007,WD ,1,301000
20,8640,Regular,1Fam,7,8,8,0,1402,GasA,1,SBrkr,1402,3,7,Y,625,2009,WD ,1,229800
20,20270,Irregular,1Fam,7,37,37,0,1524,GasA,1,SBrkr,1524,3,7,Y,478,2008,WD ,1,245000
60,15426,Irregular,1Fam,6,19,19,0,928,GasA,1,SBrkr,1764,3,7,Y,470,2009,WD ,1,231500
190,22136,Regular,2fmCon,5,91,41,0,2171,GasA,1,SBrkr,2640,5,10,Y,1008,2006,WD ,1,180000
20,9830,Irregular,1Fam,5,57,10,0,1063,GasA,1,SBrkr,1287,3,7,Y,576,2010,WD ,1,162000
75,6000,Regular,1Fam,6,101,11,0,728,GasA,1,SBrkr,1456,4,7,Y,308,2008,WD ,1,139500
60,13450,Irregular,1Fam,7,14,14,0,916,GasA,1,SBrkr,1861,3,8,Y,492,2006,WD ,1,200000
120,4438,Regular,TwnhsE,6,12,12,205,848,GasA,1,SBrkr,848,1,3,Y,420,2008,WD ,1,149000
50,12354,Regular,1Fam,6,96,16,0,684,GasA,1,SBrkr,1196,3,7,Y,528,2009,Con,1,110000
20,12671,Irregular,1Fam,6,62,22,300,1288,GasA,1,SBrkr,2422,4,6,Y,527,2007,WD ,1,255000
20,9571,Regular,1Fam,5,58,58,0,1276,GasA,1,Fuse,1276,3,5,Y,350,2009,COD,1,60000
30,7000,Regular,1Fam,6,90,18,0,894,GasA,1,SBrkr,919,2,5,Y,195,2008,WD ,1,126000
60,7056,Regular,1Fam,6,53,53,415,780,GasA,1,SBrkr,1796,4,8,Y,483,2008,WD ,1,140000
50,7585,Regular,1Fam,5,68,66,0,810,GasA,1,Fuse,1456,4,7,Y,280,2006,WD ,1,91500
190,6048,Regular,2fmCon,5,106,66,0,856,GasA,1,SBrkr,1680,2,7,Y,450,2010,COD,1,114900
20,7180,Irregular,1Fam,8,15,14,0,1568,GasA,1,SBrkr,1568,3,6,Y,564,2006,WD ,1,221000
20,16269,Irregular,1Fam,5,38,38,76,907,GasA,1,SBrkr,907,3,5,Y,343,2009,WD ,1,140000
60,15623,Irregular,1Fam,10,20,20,0,2396,GasA,1,SBrkr,4476,4,10,Y,813,2007,WD ,1,745000
50,9144,Regular,1Fam,6,101,12,0,810,GasA,1,SBrkr,1716,4,8,Y,672,2008,WD ,1,162500
20,14175,Regular,1Fam,5,60,18,0,1240,GasA,1,SBrkr,1375,3,6,Y,323,2007,WD ,1,187000
60,10820,Irregular,1Fam,7,17,17,0,988,GasA,1,SBrkr,1873,3,7,Y,597,2007,WD ,1,235500
80,21453,Irregular,1Fam,6,47,47,0,938,GasA,1,SBrkr,988,1,4,Y,540,2006,WD ,1,180000
60,10000,Irregular,1Fam,6,23,22,0,763,GasA,1,SBrkr,1655,3,7,Y,440,2010,WD ,1,175900
20,11040,Regular,1Fam,6,45,12,144,1258,GasA,1,SBrkr,1258,3,5,Y,528,2008,COD,1,145000
160,3515,Regular,TwnhsE,7,12,12,0,840,GasA,1,SBrkr,1680,2,3,Y,588,2010,WD ,1,190000
20,13072,Regular,1Fam,7,12,11,0,1114,GasA,1,SBrkr,1114,3,6,Y,576,2009,WD ,1,159000
20,115149,Irregular,1Fam,7,45,14,351,1643,GasA,1,SBrkr,1824,2,5,Y,739,2007,WD ,1,302000
30,7288,Regular,1Fam,5,74,66,0,976,GasA,0,SBrkr,976,2,5,Y,215,2006,WD ,1,102000
20,8128,Irregular,1Fam,6,62,62,80,1062,GasA,1,SBrkr,1062,3,6,Y,297,2009,WD ,1,131000
160,5062,Irregular,TwnhsE,7,32,32,0,1190,GasA,1,SBrkr,2090,3,6,Y,577,2007,WD ,1,207500
20,9000,Regular,1Fam,2,69,66,0,0,GasA,0,SBrkr,660,2,5,Y,0,2009,WD ,1,63900
90,6845,Regular,Duplex,4,61,61,58,0,GasA,0,Fuse,1152,2,6,Y,0,2008,WD ,1,82500
20,9991,Irregular,1Fam,4,40,23,0,1281,GasA,1,SBrkr,1620,3,8,Y,490,2009,WD ,1,150000
120,3182,Regular,TwnhsE,7,11,10,14,1346,GasA,1,SBrkr,1504,2,7,Y,437,2008,WD ,1,191000
50,7438,Irregular,1Fam,5,108,25,0,504,GasA,1,SBrkr,1252,3,5,Y,576,2006,WD ,1,127000
85,5160,Regular,1Fam,4,93,66,0,858,GasA,1,SBrkr,892,1,5,Y,0,2009,COD,1,70000
70,7200,Regular,1Fam,7,80,9,0,560,GasA,1,SBrkr,1135,3,6,Y,576,2009,WD ,1,155000
50,10410,Regular,1Fam,3,101,66,0,672,GasA,1,SBrkr,1214,3,6,Y,936,2006,WD ,1,105000
20,11200,Regular,1Fam,5,51,51,0,1040,GasA,1,SBrkr,1040,3,5,Y,384,2008,WD ,1,129500
50,6000,Regular,1Fam,6,77,66,0,608,GasA,1,SBrkr,1132,2,5,Y,240,2010,WD ,1,134000
20,10500,Irregular,1Fam,5,52,52,144,1292,GasA,1,SBrkr,1292,3,6,Y,520,2009,COD,1,145100
85,14137,Regular,1Fam,4,52,52,98,1200,GasA,1,SBrkr,1200,3,6,Y,850,2008,Con,1,173000
20,16012,Irregular,1Fam,4,62,48,60,954,GasA,1,SBrkr,1482,3,6,Y,609,2006,WD ,1,125000
20,9100,Regular,1Fam,7,15,15,0,1212,GasA,1,SBrkr,1212,3,6,Y,573,2009,WD ,1,178000
80,9200,Regular,1Fam,6,51,51,98,1042,GasA,1,SBrkr,1042,3,5,Y,440,2007,WD ,1,161000
20,9600,Regular,1Fam,5,55,26,0,1251,GasA,1,SBrkr,1433,3,7,Y,441,2006,WD ,1,161000
20,10625,Regular,1Fam,8,9,9,292,1660,GasA,1,SBrkr,1660,3,7,Y,660,2008,WD ,1,256000
60,9920,Irregular,1Fam,7,20,19,0,1117,GasA,1,SBrkr,2013,3,8,Y,455,2007,WD ,1,269790
60,7399,Irregular,1Fam,7,19,18,1600,975,GasA,1,SBrkr,1950,3,7,Y,576,2007,WD ,1,239000
20,10200,Regular,1Fam,8,9,9,180,1578,GasA,1,SBrkr,1602,3,7,Y,810,2009,WD ,1,293200
90,8741,Regular,Duplex,5,70,66,0,1195,GasA,0,SBrkr,1195,4,8,Y,0,2007,WD ,1,98500
60,10542,Regular,1Fam,7,23,22,651,1311,GasA,1,SBrkr,2418,3,9,Y,983,2008,WD ,1,341000
50,6240,Regular,1Fam,4,87,66,0,704,GasA,1,SBrkr,1136,2,6,Y,336,2008,WD ,1,123000
20,9900,Regular,1Fam,5,50,50,0,1209,GasA,1,SBrkr,1209,3,6,Y,504,2010,Con,1,159000
50,10800,Regular,1Fam,5,101,66,0,686,GasA,1,SBrkr,1652,4,7,Y,416,2010,WD ,1,139000
20,9170,Regular,1Fam,5,51,51,0,1214,GasA,1,SBrkr,1214,2,6,Y,461,2007,WD ,1,140000
20,9187,Regular,1Fam,6,33,33,0,1084,GasA,1,SBrkr,1080,3,5,Y,484,2007,WD ,1,134000
50,9084,Regular,1Fam,5,75,66,0,616,GasA,0,SBrkr,1111,3,5,Y,200,2008,Con,1,95000
30,8731,Irregular,1Fam,5,96,66,0,915,GasA,1,SBrkr,1167,3,6,Y,495,2007,WD ,1,144000
60,10019,Irregular,1Fam,8,21,21,397,1342,GasA,1,SBrkr,2726,4,9,Y,725,2006,WD ,1,350000
60,9360,Regular,1Fam,6,54,15,216,621,GasA,1,SBrkr,1269,3,7,Y,280,2008,WD ,1,134500
20,12198,Irregular,1Fam,5,61,41,0,1204,GasA,1,SBrkr,1411,3,7,Y,310,2007,COD,1,130000
190,9900,Regular,2fmCon,5,101,66,0,1212,GasA,0,SBrkr,1392,3,6,Y,0,2010,Con,1,100000
20,8700,Regular,1Fam,5,53,53,148,1120,GasA,1,SBrkr,1128,3,6,Y,525,2008,WD ,1,155000
60,7000,Regular,1Fam,7,13,13,0,926,GasA,1,SBrkr,1884,3,7,Y,581,2009,WD ,1,240900
20,7328,Regular,1Fam,7,8,7,140,1450,GasA,1,SBrkr,1450,2,6,Y,788,2009,New,1,224243
